Incidence;REC-ID;EXPERT-ID;VersionDateDDMMYY;XLS-Row-No;LOT-SampleCode;T_RECORDS_CollectorSampleCode;Genus;SpecificEpithet;Species;TAXON-ID;Authority;Males;Females;Unsexed;AbundanceQualifier;Abundance;ReproductiveStatus;ID_Doubtful;Remarks;SubFamily;Family;Order;Class;Phylum;Kingdom;Determined_By;Determined_Date;T_RECORDS_RecDate;LOT-Project;TMP_T_RECORDS-FlatFile_SamplePrefix;TMP_T_RECORDS-FlatFile_ProtocolNumber;TMP_T_RECORDS-FlatFile_SampleNumber;TMP_T_RECORDS-FlatFile_Old-SampleCode;METH-ID;Method;TMP_T_RECORDS-FlatFile_SampleDetails;TMP_T_RECORDS-FlatFile_MainSample;TMP_T_RECORDS-FlatFile_MainSampleCode;SubsampleLetter;SubSampleType;LOT-SampleParent;TreeZone;BranchColor;Horizontal Distance;AZ;HAGL;HD (Corrected);X;Y;Z Height above ground (m);Diameter(cm);SampleOrientation;Plot;TREE-PART;EPIPHYTE-TYPE;CollectedOutsideTheTree;GRP-ID;SubprojectName;DateStarted;DateEnded;DateRange;Replicate;SampleParticipant;CollectedBy;T_LOT-SUB-SAMPLES_CollectorSampleCode;Site;LatLongTree;ElevationTree;ElevationSample;SampleNotes;PERMIT-TYPE;UnitOfMeasurement-ES;Condicion;Exported;Deposited;T_LOT-SUB-SAMPLES_RecBy;T_LOT-SUB-SAMPLES_RecDate;T_LOT-SUB-SAMPLES_UpdBy;T_LOT-SUB-SAMPLES_UpdDate;LatitudeDec;LongitudeDec;Ellipsoidal height;SubSampleCode;SubProtocolNumber;SubProtocolName;BranchColor-ID;LOT-SamplesCodeColor;LOT-SamplesCodeColorOrientation;ParentSampleNumber;SampleParent;FlagUsedAsRef;Protocol
1;"ValenzuelL;12/09/2024#00504";92;9/12/24;504;LOT02-45445/H;43921;Scaphyglottis;punctulata;Scaphyglottis punctulata;545;(Rchb. f.) C. Schweinf.;;;;;3;;;Herborizada, 2023100812-30-37;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Rchb. f.) C. Schweinf.;;1/18/26 14:05;LOT02;LOT02;45;45;LOT02-45045/H;45;Epiphyte collection;Epiphyte collection 45;0;;H;Epiphyte collection HOXA;LOT02-18423;4;y;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43921;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-45055;;0;;;
1;"ValenzuelL;12/09/2024#00509";92;9/12/24;509;LOT02-45445/P;43921;Scaphyglottis;punctulata;Scaphyglottis punctulata;545;(Rchb. f.) C. Schweinf.;;;;;1;;;Herborizada, 2023100812-30-37;;Orchidaceae;Asparagales;Monocots;Tracheophyta;Plantae;(Rchb. f.) C. Schweinf.;;1/18/26 14:05;LOT02;LOT02;45;45;LOT02-45045/P;45;Epiphyte collection;Epiphyte collection 45;0;;P;Epiphyte collection MHN-P;LOT02-18423;4;y;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43921;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;-1;0;51;;;;;;;;;;;LOT02-45056;;0;;;
1;"CastroC;25/08/2025#00411";104;8/25/25;411;LOT03-21537/C;3419;Scaphyglottis;reflexa;Scaphyglottis reflexa;546;Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;37;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-21537;5;v;12,7;127,3;33;13 365;-8 099;10 632;33;6;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/9/24;8/9/24;9-16.viii.2024;0;54;Castro;3419;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00412";104;8/25/25;412;LOT03-21537/H;3419;Scaphyglottis;reflexa;Scaphyglottis reflexa;546;Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;37;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-21537;5;v;12,7;127,3;33;13 365;-8 099;10 632;33;6;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/9/24;8/9/24;9-16.viii.2024;0;54;Castro;3419;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00618";104;8/25/25;618;LOT03-216240/H;3482;Scaphyglottis;reflexa;Scaphyglottis reflexa;546;Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; ; RAMICAULES PROLIFEROS";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;240;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-216240;6;b;11,8;183;34;12 465;-12 448;-0,652;34;8;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/15/24;8/15/24;9-16.viii.2024;0;54;Castro;3482;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00619";104;8/25/25;619;LOT03-216240/C;3482;Scaphyglottis;reflexa;Scaphyglottis reflexa;546;Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; ; RAMICAULES PROLIFEROS";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;240;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-216240;6;b;11,8;183;34;12 465;-12 448;-0,652;34;8;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/15/24;8/15/24;9-16.viii.2024;0;54;Castro;3482;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00575";104;8/25/25;575;LOT03-216210/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; ; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;210;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;O;Angiosperm epiphyte Observation;LOT03-216210;6;g;12;342;32;12 665;12 045;-3 914;32;6;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro et al.;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;5;24;9;0;0;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00320";104;8/25/25;320;LOT03-456128/C;3378;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;128;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18620;6;g;13;1,3;29;13 665;13 661;0,31;29;5;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro et al.;3378;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;5;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;20;;0;
1;"CastroC;25/08/2025#00321";104;8/25/25;321;LOT03-456128/P;3378;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;128;;45;Epiphyte collection;Angiosperm epiphyte;0;;P;Angiosperm epiphyte NMHN;LOT03-18620;6;g;13;1,3;29;13 665;13 661;0,31;29;5;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro et al.;3378;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;5;34;19;0;0;51;5/3/24 12:21;;;;;;;;;;;;20;;0;
1;"CastroC;25/08/2025#00319";104;8/25/25;319;LOT03-456128/H;3378;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Fertile voucher;;"Fertile voucher; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;128;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18620;6;g;13;1,3;29;13 665;13 661;0,31;29;5;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro et al.;3378;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: Medium;5;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;20;;0;
1;"CastroC;25/08/2025#00196";104;8/25/25;196;LOT03-456312/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;;;;;;Epiphyte collection;;0;;O;Angiosperm epiphyte: Observation;LOT03-18611;6;b;;;;;;;;;;;;;0;14;;2/3/24;2/3/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00366";104;8/25/25;366;LOT03-456412/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;412;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18619;6;v;;68;36,5;5 365;2,01;4 974;36,5;7;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00455";104;8/25/25;455;LOT03-456435/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;435;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36610;6;v;;24,2;35,5;9 265;8 451;3 798;35,5;15;;;;;0;15;;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00529";104;8/25/25;529;LOT03-456439/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;439;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36614;6;o;;144;30,3;16 665;-13 482;9 795;30,3;5;;;;;0;15;;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00531";104;8/25/25;531;LOT03-456441/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;441;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36615;6;f;;69,1;35,5;9 665;3 448;9 029;35,5;5;;;;;0;15;;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00498";104;8/25/25;498;LOT03-456445/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;445;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36613;6;b;;181,7;32,6;12 865;-12 859;-0,382;32,6;5;;;;;0;15;;8/11/24;8/11/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00352";104;8/25/25;352;LOT03-456404/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;404;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18625;6;g;;7,9;30,5;14 765;14 625;2 029;30,5;5;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00351";104;8/25/25;351;LOT03-456403/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;403;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18625;6;g;;7,9;30,5;14 765;14 625;2 029;30,5;5;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00454";104;8/25/25;454;LOT03-456434/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;434;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36610;6;v;;24,2;35,5;9 265;8 451;3 798;35,5;15;;;;;0;15;;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00284";104;8/25/25;284;LOT03-456364/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;364;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18640;6;b;;174,5;33;12 065;-12 009;1 156;33;6;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: High; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00138";104;8/25/25;138;LOT03-45682/C;3332;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;82;;45;Epiphyte collection;Angiosperm epiphyte;0;;C;Angiosperm epiphyte COL;LOT03-18645;6;b;8,6;250;30,5;9 265;-3 169;-8 706;30,5;8;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3332;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;45;;0;
1;"CastroC;25/08/2025#00137";104;8/25/25;137;LOT03-45682/H;3332;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Sterile voucher;;"Sterile voucher; Abundance per island: High; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;82;;45;Epiphyte collection;Angiosperm epiphyte;0;;H;Angiosperm epiphyte FMB;LOT03-18645;6;b;8,6;250;30,5;9 265;-3 169;-8 706;30,5;8;;;;7;0;14;Life On Trees-Amazon Andes 2024A;2/1/24;2/1/24;31.i-06.ii.2024;0;54;Castro et al.;3332;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850; Abundance/clump: High;5;35;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;45;;0;
1;"CastroC;25/08/2025#00332";104;8/25/25;332;LOT03-456389/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;389;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18603;6;f;;14;35;7 465;7 243;1 806;35;10;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00338";104;8/25/25;338;LOT03-456395/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;395;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18624;6;v;;144,5;35;9 565;-7 787;5 554;35;10;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00448";104;8/25/25;448;LOT03-456428/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Medium; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;428;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-36611;6;t;;250,3;35;3 965;-1 337;-3 733;35;10;;;;;0;15;;8/10/24;8/10/24;9-16.viii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Medium; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"CastroC;25/08/2025#00293";104;8/25/25;293;LOT03-456371/O;;Scaphyglottis;violacea;Scaphyglottis violacea;547;(Lindl.) Lindl.;;;;;1;Observation;;"Observation; Abundance per island: Low; ";;Orchidaceae;Asparagales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;45;371;;45;Epiphyte collection;Angiosperm epiphyte;0;;O;Angiosperm epiphyte: Observation;LOT03-18601;6;v;;151,4;37;4 965;-4 359;2 377;37;8;;;;;0;14;;2/5/24;2/5/24;31.i-10.ii.2024;0;54;Castro;;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;"Observation; Abundance per island: Low; ";;;;0;0;51;10/2/25;;;;;;;;;;;;;;;
1;"ValenzuelL;12/09/2024#00073";92;9/12/24;73;LOT02-456106/H;43970;Schultesianthus;dudleyi;Schultesianthus dudleyi;548;Bernardello & Hunz.;;;;;1;;;Herborizada, 2023051811-07-55;;Solanaceae;Solanales;Eudicots;Tracheophyta;Plantae;Bernardello & Hunz.;;1/18/26 14:05;LOT02;LOT02;45;106;LOT02-450106/H;45;Epiphyte collection;Epiphyte collection 106;0;;H;Epiphyte collection HOXA;LOT02-10636;6;;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG43970;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-450128;;0;;;
1;"CastroC;25/08/2025#00272";104;8/25/25;272;LOT03-215119/C;3369;Sciodaphyllum;cf. chococolum;Sciodaphyllum cf. chococolum;549;(Frodin) Lowry, G.M. Plunkett & M.M. Mora;;;;;1;Fertile voucher;cf.;"Fertile voucher; Abundance per island: Low; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;119;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;C;Angiosperm epiphyte COL;LOT03-21504;5;v;10,9;131,7;31,5;11 565;-7 693;8 635;31,5;35;;;;;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro;3369;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance/clump: Low;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;4;;0;
1;"CastroC;25/08/2025#00271";104;8/25/25;271;LOT03-215119/H;3369;Sciodaphyllum;cf. chococolum;Sciodaphyllum cf. chococolum;549;(Frodin) Lowry, G.M. Plunkett & M.M. Mora;;;;;1;Fertile voucher;cf.;"Fertile voucher; Abundance per island: Low; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;119;;45;Epiphyte collection;Epiphyte Angiosperm (Opportunistic);0;;H;Angiosperm epiphyte FMB;LOT03-21504;5;v;10,9;131,7;31,5;11 565;-7 693;8 635;31,5;35;;;;;0;14;Life On Trees-Amazon Andes 2024A;2/5/24;2/5/24;31.i-06.ii.2024;0;54;Castro;3369;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Abundance/clump: Low;4;34;19;0;-1;51;5/3/24 12:21;;;;;;;;;;;;4;;0;
1;"CastroC;25/08/2025#00577";104;8/25/25;577;LOT03-214211/H;3469;Sciodaphyllum;lancifoliolatum;Sciodaphyllum lancifoliolatum;550;(Frodin) Lowry, G.M. Plunkett & M.M. Mora;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;211;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;H;Angiosperm epiphyte FMB;LOT03-214211;4;f;1,8;56,9;29,2;2 465;1 346;2 065;29,2;50;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro;3469;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;;4;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"CastroC;25/08/2025#00576";104;8/25/25;576;LOT03-214211/C;3469;Sciodaphyllum;lancifoliolatum;Sciodaphyllum lancifoliolatum;550;(Frodin) Lowry, G.M. Plunkett & M.M. Mora;;;;;1;Fertile voucher;;"Fertile voucher; ; ";;Araliaceae;Apiales;Magnoliopsida;Magnoliophyta;Plantae;Cristian Castro;8/14/25;1/18/26 14:05;LOT03;LOT03;21;211;;45;Epiphyte collection;Epiphytes opportunistic collection;0;;C;Angiosperm epiphyte COL;LOT03-214211;4;f;1,8;56,9;29,2;2 465;1 346;2 065;29,2;50;;;;;0;15;Life On Trees-Amazon Andes 2024B;8/13/24;8/13/24;9-16.viii.2024;0;54;Castro;3469;RN La Isla Escondida;0.65547° N, 77.07302° W;850;850;Flowers in ethanol;4;34;19;0;-1;51;10/2/24 15:43;;;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00055";92;9/12/24;55;LOT02-213123/O;;Sciodaphyllum;pentandrum;Sciodaphyllum pentandrum;551;(Pav.) Poir.;;;;;1;;;Observación, 2023052008-16-23;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Pav.) Poir.;;1/18/26 14:05;LOT02;LOT02;21;123;;45;Epiphyte collection;;0;LOT02-213123;O;Observation;LOT02-213123;3;;;;;;;;;;;;;;0;15;Life On Trees-Amazon Andes 2024B;;;;0;;;;La Isla Escondida RN;0.65547° N, 77.07302° W;;850;;;;;0;0;1;10/19/25 15:47;1;10/19/25 15:47;;;;;;;;;;0;;0;
1;"ValenzuelL;12/09/2024#00201";92;9/12/24;201;LOT02-453144/H;44007;Sciodaphyllum;pentandrum;Sciodaphyllum pentandrum;551;(Pav.) Poir.;;;;;1;;;Herborizada, 2023052008-16-23;;Araliaceae;Apiales;Magnoliopsida;Tracheophyta;Plantae;(Pav.) Poir.;;1/18/26 14:05;LOT02;LOT02;45;144;LOT02-450144/H;45;Epiphyte collection;Epiphyte collection 144;0;;H;Epiphyte collection HOXA;LOT02-21332;3;a;;;;;0;0;0;;;;;7;0;11;Life On Trees-Andes 2023A;;;;0;50;Pascal & Valenzuela;LVG44007;PN Yanachaga-Chemillén;10.54584 S, 75.35741 W;2400;0;;;17;;0;-1;51;;;;;;;;;;;LOT02-450180;;0;;;
